"","ï..date","state","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"2739","30-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2740","31-Jan","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2741","1-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2742","2-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2743","3-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2744","4-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2745","5-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2746","6-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2747","7-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2748","8-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2749","9-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2750","10-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2751","11-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2752","12-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2753","13-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2754","14-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2755","15-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2756","16-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2757","17-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2758","18-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2759","19-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2760","20-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2761","21-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2762","22-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2763","23-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2764","24-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2765","25-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2766","26-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2767","27-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2768","28-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2769","29-Feb","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2770","1-Mar","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2771","2-Mar","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2772","3-Mar","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2773","4-Mar","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2774","5-Mar","Utah","0","0",999,"0","0","0","0","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2775","6-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2776","7-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2777","8-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2778","9-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2779","10-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2780","11-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2781","12-Mar","Utah","0","0",999,"0","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2782","13-Mar","Utah","0","0",999,"1","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2783","14-Mar","Utah","0","0",999,"1","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2784","15-Mar","Utah","0","0",999,"1","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2785","16-Mar","Utah","0","0",999,"1","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2786","17-Mar","Utah","0","0",999,"1","0","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2787","18-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2788","19-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2789","20-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2790","21-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2791","22-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2792","23-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2793","24-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2794","25-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2795","26-Mar","Utah","0","0",10,"1","1","0","1","1,728,836","509,354","240,110","509,360","5,767","1.83","13","60"
"2796","22-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2797","23-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2798","24-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2799","25-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2800","26-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2801","27-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2802","28-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2803","29-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2804","30-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2805","31-Jan","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2806","1-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2807","2-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2808","3-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2809","4-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2810","5-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2811","6-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2812","7-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2813","8-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2814","9-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2815","10-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2816","11-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2817","12-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2818","13-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2819","14-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2820","15-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2821","16-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2822","17-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2823","18-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2824","19-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2825","20-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2826","21-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2827","22-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2828","23-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2829","24-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2830","25-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2831","26-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2832","27-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2833","28-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2834","29-Feb","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2835","1-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2836","2-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2837","3-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2838","4-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2839","5-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2840","6-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2841","7-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2842","8-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2843","9-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2844","10-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2845","11-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2846","12-Mar","Vermont","0","0",999,"0","0","0","0","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2847","13-Mar","Vermont","0","0",999,"0","0","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2848","14-Mar","Vermont","0","0",999,"0","0","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2849","15-Mar","Vermont","0","0",999,"1","0","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2850","16-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2851","17-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2852","18-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2853","19-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2854","20-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2855","21-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2856","22-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2857","23-Mar","Vermont","0","0",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2858","24-Mar","Vermont","1","1",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2859","25-Mar","Vermont","1","1",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2860","26-Mar","Vermont","1","1",999,"1","1","0","1","331,180","175,860","44,710","175,860","1,305","2.09","11","72"
"2861","22-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2862","23-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2863","24-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2864","25-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2865","26-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2866","27-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2867","28-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2868","29-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2869","30-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2870","31-Jan","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2871","1-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2872","2-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2873","3-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2874","4-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2875","5-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2876","6-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2877","7-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2878","8-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2879","9-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2880","10-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2881","11-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2882","12-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2883","13-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2884","14-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2885","15-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2886","16-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
"2887","17-Feb","Virginia","0","0",999,"0","0","0","0","4,758,327","1,916,893","701,950","1,916,890","18,065","2.12","26","166"
